461,94
461,108
461,134
461,205
461,248
461,301
461,304
461,328
461,353
461,355
461,390
461,427
461,449
461,511
406,7
406,18
406,27
406,209
406,308
406,314
406,427
406,451
406,471
308,120
308,156
308,309
156,8
156,197
156,220
8,143
143,141
143,398
143,413
143,499
435,40
435,361
361,23
361,28
361,46
361,107
361,132
361,162
361,266
361,293
361,300
361,313
361,364
361,377
361,398
361,399
361,440
9,57
9,78
9,170
9,307
9,415
9,461
9,480
57,162
57,195
57,307
57,347
57,361
307,36
307,108
307,136
307,199
307,228
307,253
307,284
307,293
307,328
307,353
307,487
418,127
418,204
418,366
418,369
418,427
366,139
366,148
366,502
139,50
139,75
139,81
139,132
139,165
139,204
139,439
362,241
362,306
362,363
363,115
363,266
363,306
363,423
250,58
250,179
250,224
250,509
76,60
76,257
76,318
76,332
76,414
414,46
414,248
414,279
414,315
414,318
414,345
414,384
414,400
414,466
179,34
179,152
179,474
152,57
332,50
332,104
332,205
332,222
332,270
332,292
332,345
332,493
270,245
205,59
205,108
205,177
205,236
205,318
205,332
205,447
466,31
466,90
466,319
466,335
466,427
466,439
466,470
466,500
474,282
236,29
236,99
236,193
236,197
236,204
236,245
236,270
236,328
236,379
236,487
282,509
509,119
509,132
509,205
509,252
509,284
119,5
119,148
119,252
119,375
252,79
252,104
252,127
252,168
252,245
168,79
168,153
168,158
168,184
168,457
158,61
245,46
245,197
245,202
245,206
245,208
245,242
245,266
245,284
245,449
208,26
208,162
208,242
208,356
208,402
208,427
208,480
208,487
148,132
148,154
148,208
148,277
148,292
132,165
132,208
132,309
132,314
132,356
132,407
277,7
277,127
277,154
277,301
277,398
277,407
42,111
42,199
42,292
42,388
42,403
356,153
356,162
356,208
356,225
356,234
356,237
356,304
356,415
356,455
356,487
356,504
165,37
165,119
165,318
402,26
402,127
402,192
402,205
402,225
402,335
402,347
402,356
402,455
402,459
415,5
415,78
415,112
415,133
415,167
415,170
415,455
167,90
167,186
167,271
167,285
167,397
167,423
167,438
480,108
480,292
480,332
480,402
480,454
480,482
78,7
78,79
78,205
78,279
78,328
78,377
78,449
454,37
454,170
454,183
454,197
454,284
454,340
285,186
285,195
285,423
285,441
186,56
186,384
186,416
37,133
37,162
37,266
37,390
37,449
37,452
37,492
301,239
31,27
31,74
31,102
31,105
31,162
31,376
31,447
31,461
31,477
31,503
492,50
492,133
492,361
492,452
122,314
122,364
122,440
122,476
122,490
448,136
448,217
448,369
448,452
448,458
452,12
452,22
452,170
452,300
452,318
452,332
452,461
300,22
300,46
300,56
300,104
300,266
300,284
300,309
300,340
300,346
300,356
300,461
300,499
449,37
449,112
449,186
449,204
449,205
449,207
449,293
449,332
449,390
449,405
449,427
449,463
118,221
118,267
221,204
204,46
204,104
204,222
204,223
204,225
204,300
204,399
204,445
222,225
222,270
222,300
222,338
222,414
222,444
222,459
222,493
445,123
445,285
445,433
445,487
433,133
433,161
433,177
433,233
433,402
374,482
374,509
98,67
98,111
98,123
98,331
331,111
331,115
331,266
331,347
331,363
331,451
451,62
451,111
451,292
451,363
451,459
459,22
459,104
459,111
459,112
459,132
459,197
459,289
459,308
459,315
459,334
459,364
459,406
459,416
442,32
442,314
314,113
314,186
314,232
314,309
314,440
314,459
314,503
32,352
32,393
113,281
113,311
113,361
113,364
113,377
113,419
113,440
113,449
187,62
187,90
187,319
187,406
187,490
90,18
90,94
90,111
90,304
90,318
90,331
90,423
90,452
90,459
94,85
94,222
94,223
94,331
94,506
223,60
223,76
223,178
223,212
223,215
223,307
215,253
215,367
178,18
178,244
178,291
367,104
367,127
367,266
367,361
367,399
367,405
367,436
367,453
367,495
367,510
212,84
212,150
291,41
291,90
291,279
291,304
291,334
291,428
291,466
291,496
399,11
399,70
399,105
399,108
399,132
399,377
399,398
399,440
399,495
304,115
304,226
304,245
304,266
304,300
304,311
304,318
84,193
84,219
84,485
84,495
346,22
346,331
346,332
346,362
346,364
346,449
22,275
22,283
22,318
22,332
22,347
22,365
410,70
410,293
410,307
410,384
410,504
504,59
504,105
504,140
504,217
504,300
504,384
337,1
337,63
337,157
157,91
157,112
157,177
157,333
24,25
24,145
24,153
24,281
145,77
145,107
145,111
145,160
145,187
145,222
145,261
145,289
145,309
145,424
25,50
25,88
25,131
88,64
88,89
50,170
50,423
193,30
193,102
193,204
193,318
193,388
193,424
193,427
193,495
424,187
424,267
424,423
309,77
309,108
309,111
309,205
309,268
309,293
309,307
309,435
268,205
108,197
108,211
293,108
293,134
293,205
293,369
293,420
293,504
342,68
342,90
342,202
342,283
202,18
202,144
202,266
202,304
202,381
202,391
202,398
202,463
202,464
207,104
207,195
207,205
207,292
207,331
207,399
207,423
207,429
281,296
281,331
347,11
347,36
347,122
347,222
347,471
471,363
471,437
471,467
437,36
437,227
437,446
227,101
227,147
227,480
101,22
101,111
101,153
101,170
101,204
101,208
101,309
101,350
101,397
101,475
62,113
62,162
62,245
62,311
62,335
62,414
311,37
311,56
311,62
311,102
311,170
311,177
311,203
311,279
311,402
311,403
311,477
311,487
311,493
131,91
131,157
131,197
131,214
131,321
91,75
75,28
75,105
75,122
75,204
75,287
75,300
269,101
269,335
269,365
269,369
269,490
428,173
428,242
428,416
428,424
428,466
428,467
428,480
416,388
416,480
416,485
173,167
173,377
173,489
173,493
438,110
438,210
438,384
438,434
467,304
467,475
242,43
242,58
242,82
242,176
242,198
242,208
242,214
242,225
242,319
82,218
198,58
198,214
198,390
58,43
58,51
58,347
58,390
58,424
390,127
390,214
390,350
390,361
218,11
218,125
218,267
218,347
218,383
267,482
350,31
350,122
350,278
350,314
350,503
278,22
278,209
278,283
278,406
440,187
440,313
440,347
440,423
440,480
440,503
209,384
209,452
209,463
503,22
503,101
503,122
503,226
503,256
503,292
503,353
503,500
500,30
500,248
500,254
500,307
500,404
500,440
500,485
115,33
115,59
115,104
115,105
115,300
254,27
254,34
254,110
254,204
254,404
59,34
59,61
59,113
59,266
59,292
59,353
56,176
56,311
56,381
56,495
404,35
404,122
404,425
404,438
306,108
306,241
306,397
306,402
455,22
455,112
455,202
455,210
455,308
455,367
455,405
455,453
455,466
210,134
210,361
210,402
210,423
210,487
405,98
405,111
405,210
405,356
405,406
453,49
453,177
453,192
453,213
453,293
453,318
453,390
453,405
453,461
134,5
134,87
134,156
134,190
134,390
192,22
192,214
192,367
192,388
192,455
192,496
478,208
478,284
478,374
392,140
413,153
413,509
274,86
274,309
274,427
274,508
508,106
508,254
106,110
106,202
106,364
106,434
36,46
36,111
36,177
36,202
36,208
36,210
36,308
36,309
36,316
36,415
434,183
434,186
434,287
434,439
93,83
93,301
93,489
489,177
133,101
133,111
133,132
133,145
133,225
133,279
232,22
232,36
232,52
232,111
232,156
232,208
232,281
232,331
232,413
232,468
232,487
391,159
391,304
391,365
391,381
114,71
114,105
114,194
114,206
114,499
71,14
71,23
71,102
71,119
71,262
71,288
71,291
71,369
71,455
194,223
194,226
194,464
33,49
33,59
33,112
33,199
33,266
33,300
33,347
159,37
159,183
159,239
159,447
335,46
335,292
335,295
335,435
335,495
280,114
262,105
262,122
262,269
262,419
369,102
369,334
369,422
422,275
275,35
275,65
275,278
35,1
35,65
35,406
105,40
105,56
105,134
105,202
105,208
105,423
151,29
151,166
151,208
102,127
102,136
102,177
102,287
102,418
40,52
40,225
40,238
40,308
40,409
40,455
52,309
52,480
409,52
409,225
409,259
495,75
495,102
495,105
495,430
430,287
430,399
239,46
239,255
239,487
239,510
447,248
447,371
359,131
359,160
160,102
160,107
160,145
160,148
160,153
160,213
160,455
319,46
319,105
319,285
319,289
319,383
319,415
261,371
261,456
107,50
107,148
371,74
371,111
371,306
371,318
371,356
371,429
371,467
383,58
383,94
383,195
383,285
383,360
383,372
383,416
383,441
67,46
67,79
67,101
67,111
67,114
67,206
67,356
67,371
67,487
100,274
73,59
73,127
73,225
73,245
73,330
73,490
334,52
334,110
334,189
334,238
334,332
334,459
334,487
353,104
353,356
87,71
87,119
87,132
87,187
87,405
5,23
5,87
5,105
5,261
5,334
63,206
63,469
400,136
400,304
400,364
153,27
153,77
153,105
153,139
153,218
153,308
485,145
485,202
485,228
60,76
60,104
60,212
60,226
493,236
493,301
257,73
257,331
257,419
345,99
345,222
345,289
345,308
345,414
26,37
26,111
26,228
26,284
26,308
26,367
26,402
26,480
358,148
358,361
292,38
292,50
292,122
292,159
292,318
292,453
292,487
295,435
51,178
51,214
51,218
214,205
214,319
214,449
214,482
11,30
11,118
11,121
128,161
161,162
161,163
161,183
161,213
161,436
161,449
436,300
163,162
163,214
425,131
425,183
425,482
321,197
321,294
321,322
321,323
322,294
322,364
294,310
294,375
294,387
294,454
294,463
217,75
217,139
217,206
217,458
217,495
28,104
28,405
28,455
458,46
458,68
458,169
458,214
458,360
458,455
458,462
68,190
68,208
68,289
360,202
360,289
360,467
190,125
190,189
190,242
189,159
441,303
441,383
441,423
441,461
441,485
303,15
303,495
15,5
15,70
15,206
15,399
507,407
507,427
507,434
420,141
420,405
141,136
141,185
141,331
185,80
185,161
185,250
185,334
323,113
323,283
323,407
323,489
407,318
407,339
364,36
364,45
364,226
364,246
364,283
364,388
136,202
136,271
136,290
136,455
290,271
290,390
385,428
385,440
228,40
228,230
228,294
228,420
228,468
330,108
330,487
225,111
225,207
225,232
225,237
225,308
225,427
225,487
199,15
199,112
199,384
226,71
226,123
226,225
226,248
226,310
226,464
226,498
498,116
498,166
498,289
498,310
498,344
498,423
498,447
498,449
253,245
253,367
253,413
310,60
310,98
310,111
310,123
310,193
310,209
310,226
154,18
154,47
397,300
397,495
14,31
14,67
14,202
14,216
14,262
14,448
419,62
419,217
419,299
419,304
419,403
299,297
299,379
299,402
299,461
144,391
195,40
195,210
220,110
220,121
121,111
121,378
123,286
123,315
123,475
123,477
315,327
48,53
48,421
53,32
388,127
388,266
388,309
388,310
388,311
388,334
494,420
494,430
333,334
333,397
333,457
116,1
116,117
116,225
116,379
116,459
457,395
457,465
457,472
465,149
395,402
255,87
255,383
255,447
271,291
271,360
271,487
39,36
39,43
39,289
39,308
376,122
376,292
376,351
317,378
378,50
378,300
92,356
10,151
196,224
224,73
224,86
224,289
375,230
375,310
375,367
375,371
375,429
375,510
429,374
429,422
379,285
117,1
117,318
117,375
117,398
117,423
49,275
477,116
477,283
477,405
477,449
326,71
99,39
99,199
99,354
354,56
354,150
126,502
273,257
297,49
297,82
401,439
17,41
17,53
17,85
17,437
511,172
511,205
511,378
172,175
175,47
175,303
47,446
446,497
248,46
248,177
248,376
38,31
38,49
38,108
38,182
38,304
38,369
38,388
38,447
329,284
329,323
329,332
470,373
411,395
3,105
3,238
182,436
130,7
130,176
368,431
431,148
431,183
431,357
431,375
510,312
510,371
510,383
510,449
426,238
426,459
426,507
188,44
188,131
188,154
44,52
230,360
230,371
230,496
496,258
496,356
184,185
184,272
184,374
19,279
247,503
235,475
357,9
357,241
357,293
357,371
249,141
249,220
249,221
249,236
171,183
171,281
462,234
462,445
462,490
234,112
234,487
234,488
234,490
488,110
147,101
147,135
135,71
135,164
164,178
263,155
155,80
155,409
80,112
80,368
259,499
149,179
149,215
191,37
191,463
325,261
64,297
244,178
244,342
497,66
497,115
486,310
472,401
472,478
468,111
468,413
479,130
479,401
479,507
479,509
0,177
240,250
349,221
54,51
444,136
444,181
312,444
312,447
146,171
302,426
336,344
201,56
373,222
324,496
443,170
103,215
103,310
483,461
20,52
97,249
386,154
229,241
180,489
200,392
