278,22
278,209
278,283
278,406
440,187
440,313
209,452
503,500
500,30
500,248
500,254
500,404
500,485
115,33
115,59
254,110
59,34
59,61
59,113
59,292
56,176
56,381
404,425
404,438
306,402
455,210
455,367
455,405
455,453
210,134
405,406
453,293
453,318
453,390
453,461
134,5
134,87
134,156
134,190
192,22
478,284
478,374
392,140
413,153
413,509
274,508
508,106
508,254
106,110
106,202
106,434
36,111
36,202
36,208
36,309
434,439
93,83
93,301
93,489
133,279
232,36
391,159
391,365
114,71
114,105
114,194
114,206
114,499
71,14
71,102
71,262
71,288
71,291
71,369
71,455
194,223
194,226
194,464
33,199
159,37
159,183
159,239
159,447
335,295
335,435
335,495
280,114
262,122
262,269
262,419
369,422
422,275
275,35
275,65
275,278
35,1
105,40
105,208
151,166
102,127
102,418
40,52
40,225
40,409
52,309
52,480
409,259
495,430
430,399
239,46
239,255
239,487
239,510
447,248
447,371
359,131
359,160
160,102
160,107
160,145
160,148
160,455
319,285
319,383
261,371
261,456
371,306
371,356
371,467
383,195
383,372
67,111
67,114
73,245
73,330
334,110
87,71
87,119
5,23
5,334
63,206
63,469
400,304
153,77
153,139
485,228
493,236
493,301
257,73
257,331
257,419
345,99
345,289
26,284
26,308
26,367
292,38
292,50
292,159
292,453
295,435
51,178
214,449
11,30
11,118
128,161
161,162
161,163
161,183
161,213
161,436
161,449
436,300
163,214
425,131
425,183
425,482
321,294
321,322
321,323
294,310
294,375
294,454
294,463
217,75
458,46
458,68
458,169
458,214
458,360
458,462
68,190
68,208
360,289
190,125
190,189
441,303
441,485
303,15
15,5
15,70
15,399
507,427
507,434
420,141
141,136
141,185
185,80
185,161
185,250
323,113
323,283
323,407
323,489
407,318
407,339
364,226
364,246
136,271
136,290
290,390
385,428
385,440
228,230
228,294
228,420
228,468
225,111
225,232
225,487
199,15
226,225
226,310
226,498
498,116
498,310
498,344
498,423
253,245
253,413
310,98
310,111
310,123
310,226
154,47
397,300
14,31
14,67
14,202
14,216
14,448
419,62
419,217
419,299
419,304
419,403
299,297
299,379
299,402
195,210
220,110
220,121
121,378
123,286
123,315
123,475
123,477
315,327
48,53
48,421
53,32
388,309
388,310
494,420
494,430
333,457
116,1
116,117
116,379
457,395
457,465
457,472
465,149
395,402
255,87
255,383
271,291
271,487
39,36
39,43
376,122
376,351
317,378
378,50
378,300
92,356
10,151
196,224
224,73
224,86
375,367
375,371
375,429
375,510
429,374
429,422
379,285
117,375
49,275
477,405
477,449
326,71
99,39
99,354
354,150
126,502
273,257
297,49
297,82
17,41
17,53
17,85
17,437
511,172
511,378
172,175
175,47
175,303
47,446
446,497
248,376
38,31
38,49
38,182
38,447
329,284
329,323
329,332
470,373
411,395
3,105
3,238
182,436
130,7
130,176
368,431
431,148
431,183
431,357
431,375
510,312
510,383
426,238
426,459
426,507
188,44
188,131
188,154
44,52
230,360
230,496
496,258
184,185
184,272
184,374
19,279
247,503
235,475
357,9
357,241
357,293
357,371
249,141
249,220
249,221
249,236
171,183
171,281
462,234
462,445
234,112
234,488
234,490
488,110
147,135
135,71
135,164
164,178
263,155
155,80
155,409
80,112
80,368
259,499
149,179
149,215
191,37
191,463
325,261
64,297
244,178
244,342
497,66
497,115
486,310
472,401
472,478
468,413
479,130
479,401
479,507
479,509
0,177
240,250
349,221
54,51
444,136
444,181
312,444
146,171
302,426
336,344
201,56
373,222
324,496
443,170
103,215
103,310
483,461
20,52
97,249
386,154
229,241
180,489
200,392
